filelink	include	beginn	ende	dauer_norm	dauer_cat	dauer_bemerkung	gehalt_norm	gehalt_text	umfang_text	umfang_prozent	umfang_sws	sws_äqv	jahr	datum	domain	domain_lit	domain_ling	domain_mkw	domain_fdid	domain_spr	domain_other	domain_count	lang	lang_frz	lang_spa	lang_ita	lang_por	lang_rom	lang_okz	lang_kat	lang_eng	lang_other	lang_diverse	lang_count	lang_string	title	pos_lektorat	pos_lfba	pos_rat	pos_projekt	pos_wma	pos_diss	pos_postdoc	pos_fellow	pos_whk	pos_other	pos_string	pos_no	stadt	land
https://romanistik.de/aktuelles/1330	1	2016-01-01	2019-06-30	42	~48	9x	E13	TV-L E13 (100% bzw. 65%)	N/A	65	k.A.	N/A	2015	30. Oktober 2015	N/A	0	0	0	0	0	0	0	Sprachübergreifend	0	0	0	0	0	0	0	0	0	1	1	mult	3 Stellen als wissenschaftliche Mitarbeiter/innen (Postdoc) und 9 Stellen als wissenschaftliche Mitarbeiter/innen	0	0	0	0	1	0	1				PostDoc	2	Lüneburg	DE
https://romanistik.de/aktuelles/1636	1	N/A	N/A	26	~24		E13	TV-L E13	100 %	100	0	0	2016	01. April 2016	Literaturwissenschaft, Medien-/Kulturwissenschaft	1	0	1	0	0	0	2	Sprachübergreifend	0	0	0	0	0	0	0	0	0	1	1	mult	Postdocstelle, Internationales Graduiertenkolleg 1956 (Universität Freiburg und RGGU Moskau)	0	0	0	0	0	0	1				PostDoc	1	Freiburg i. Brsg.	DE
https://romanistik.de/aktuelles/2090	1	2017-04-01	2019-03-31	24	~24		E13	N/A		100	2	2	2016	01. November 2016	Literaturwissenschaft, Medien-/Kulturwissenschaft	1	0	1	0	0	0	2	Französisch, Spanisch, Sprachübergreifend	1	1	0	0	0	0	0	0	0	1	3	mult	Postdoc-Stelle Graduiertenkolleg &quot;Europäische Traumkulturen&quot;	0	0	0	0	0	0	1				PostDoc	1	Saarbrücken	DE
https://romanistik.de/aktuelles/1934	1	2016-10-01	2018-12-31	27	~24		E13	TV-L EG13	39,5	100	4	4	2016	01. September 2016	Literaturwissenschaft, Medien-/Kulturwissenschaft, Sprachwissenschaft, Fachdidaktik	1	1	1	1	0	0	4	Französisch, Italienisch, Spanisch, Sprachübergreifend	1	1	1	0	0	0	0	0	0	1	4	mult	Zwei PostDoc-Stellen im heiEDUCATION-Cluster Text und Sprache (jeweils 100%, TV-L EG13)	0	0	0	0	0	0	1				PostDoc	1	Heidelberg	DE
https://romanistik.de/aktuelles/1592	1	2016-10-01	2018-09-30	24	~24		E13	TV-L E13	100%	100	0	0	2016	03. März 2016	Literaturwissenschaft, Medien-/Kulturwissenschaft, Weitere Teilbereiche	1	0	1	0	0	1	3	Sprachübergreifend	0	0	0	0	0	0	0	0	0	1	1	mult	Postdocstelle, Internationales Graduiertenkolleg 1956 „Kulturtransfer und ‚kulturelle Identität‘“	0	0	0	0	0	0	1				PostDoc	1	Freiburg	DE
https://romanistik.de/aktuelles/1527	1	2016-04-01	2019-03-31	36	~36		E13	Entgeltgruppe 13 TV-L, 50%	19/9 Stunden/Woche 	50	2	4	2016	04. Februar 2016	Fachdidaktik	0	0	0	1	0	0	1	Spanisch	0	1	0	0	0	0	0	0	0	0	1	spa	Wiss. Mitarbeiter/in (Post-Doc), Didaktik der französischen und spanischen Sprachen und Kultur	0	0	0	0	1	0	1				PostDoc	2	Siegen	DE
https://romanistik.de/aktuelles/1704.html	0	2016-09-01	2022-08-31	72	66+			3591,-- brutto (14 mal)	40	N/A	N/A	N/A	2016	05. Mai 2016	Sprachwissenschaft	0	1	0	0	0	0	1	Spanisch, Sprachübergreifend	0	1	0	0	0	0	0	0	0	1	2	mult	UniversistätsassistentIn - Postdoc Linguistik Spanisch	0	0	0	0	0	0	1				PostDoc	1	Innsbruck, Österreich	AT
https://romanistik.de/aktuelles/2166.html	0	N/A	N/A	N/A	other			N/A	N/A	N/A	N/A	N/A	2016	06. Dezember 2016	Medien-/Kulturwissenschaft	0	0	1	0	0	0	1	Portugiesisch, Spanisch	0	1	0	1	0	0	0	0	0	0	2	mult	Postdoctoral Fellow for Data Curation in Latin American Studies 	0	0	0	0	0	0	1				PostDoc	1	Austin / Texas, USA	USA
https://romanistik.de/aktuelles/2017	1	2017-02-01	2019-07-31	30	~36		E13	TV-L 13, 100%	N/A	100	0	0	2016	13. Oktober 2016	Literaturwissenschaft, Medien-/Kulturwissenschaft, Weitere Teilbereiche	1	0	1	0	0	1	3	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	2	mult	Wissenschaftliche(r) Mitarbeiter(in), 100%, DFG-Projekt (Postdoc)	0	0	0	1	1	0	1				PostDoc	3	Flensburg	DE
https://romanistik.de/aktuelles/2184	1	N/A	N/A	48	~48	mehrere	E14	E 13 TV-L / E 14 TV-L	jeweils 100% 	100	k.A.	N/A	2016	15. Dezember 2016	Literaturwissenschaft, Medien-/Kulturwissenschaft, Sprachwissenschaft	1	1	1	0	0	0	3	Französisch, Italienisch, Spanisch	1	1	1	0	0	0	0	0	0	0	3	mult	Brückenstellen in die Postdoc-Phase (E 13 TV-L, 24 Monate) und Eigene Projekte für Postdocs (E 13/14 TV-L, 48 Monate)	0	0	0	1	0	0	1				PostDoc	2	Bremen	DE
https://romanistik.de/aktuelles/1555	1	N/A	N/A	48	~48	PostDoc	E14	TV-L E13 / E14	N/A	100	k.A.	N/A	2016	16. Februar 2016	Literaturwissenschaft, Medien-/Kulturwissenschaft, Sprachwissenschaft, Weitere Teilbereiche	1	1	1	0	0	1	4	Französisch, Spanisch, Sprachübergreifend	1	1	0	0	0	0	0	0	0	1	3	mult	Brückenstellen in die Postdoc-Phase (E 13 TV-L, 24 Monate) und Eigene Projekte für Postdocs (E 13/14 TV-L, 48 Monate) 	0	0	0	1	0	0	1				PostDoc	2	Bremen	DE
https://romanistik.de/aktuelles/1728.html	0	2016-09-01	2019-08-31	36	~36			siehe Text	60% (PhD); 40% (Postdoc)	60	N/A	N/A	2016	18. Mai 2016	Literaturwissenschaft, Medien-/Kulturwissenschaft	1	0	1	0	0	0	2	Italienisch	0	0	1	0	0	0	0	0	0	0	1	ita	PhD und Postdoc Stelle für SNF-Projekt	0	0	0	1	0	0	1				PostDoc	2	Zürich, Schweiz	CH
https://romanistik.de/aktuelles/2192	1	2017-04-01	2020-03-31	36	~36	10x	E13	TVL E 13	65% Graduiertenstellen, 100% Postdoc	65	k.A.	N/A	2016	19. Dezember 2016	N/A	0	0	0	0	0	0	0	N/A	0	0	0	0	0	0	0	0	0	0	0	other	Graduiertenkolleg &quot;Metropolität in der Vormoderne&quot;, 10 Graduiertenstellen, 1 Postdoc-Stelle (Fristverlängerung!)	0	0	0	0	0	0	1				PostDoc	1	Regensburg	DE
https://romanistik.de/aktuelles/1821.html	0	2016-09-01	2018-08-31	24	~24			€ 1.795 / Monat (14 mal)	20 Stunden/Woche	N/A	N/A	N/A	2016	21. Juni 2016	Literaturwissenschaft, Medien-/Kulturwissenschaft, Fachdidaktik	1	0	1	1	0	0	3	Italienisch	0	0	1	0	0	0	0	0	0	0	1	ita	UniversitätsassistentIn - Postdoc (Ersatzkraft)	0	0	0	0	0	0	1				PostDoc	1	Innsbruck, Österreich	AT
https://romanistik.de/aktuelles/1763	1	2016-10-01	2019-03-31	27	~24		E13	TV-L 13, 100%	100% 	100	k.A.	N/A	2016	30. Mai 2016	Literaturwissenschaft, Medien-/Kulturwissenschaft	1	0	1	0	0	0	2	Sprachübergreifend	0	0	0	0	0	0	0	0	0	1	1	mult	1 Postdoktoranden-Stelle (100%, TV-L 13) am DFG Graduiertenkolleg &quot;Funktionen des Literarischen in Prozessen der Globalisierung&quot;	0	0	0	0	0	0	1				PostDoc	1	München	DE
https://romanistik.de/aktuelles/2661	1	N/A	2018-12-31	16	~12		E14	EG 14 TV-L	100% / 4 SWS	100	4	4	2017	04. August 2017	Fachdidaktik, Weitere Teilbereiche	0	0	0	1	0	1	2	Französisch, Italienisch, Spanisch	1	1	1	0	0	0	0	0	0	0	3	mult	Nachwuchsgruppenleiter/in im heiEDUCATION-Cluster Text und Sprache	0	0	0	0	0	0	1				PostDoc	1	Heidelberg	DE
https://romanistik.de/aktuelles/2208	1	2017-03-01	2020-12-31	46	~48		E13	13 TV-L	50%	50	0	0	2017	04. Januar 2017	Sprachwissenschaft	0	1	0	0	0	0	1	Sprachübergreifend	0	0	0	0	0	0	0	0	0	1	1	mult	Postdoktorandin/doktorand oder Doktorandin/Doktorand im Sonderforschungsbereich 1252 &quot;Prominence in Language&quot;	0	0	0	0	0	0	1				PostDoc	1	Köln	DE
https://romanistik.de/aktuelles/2207	1	2017-03-01	2020-12-31	46	~48		E13	13 TV-L	100%	100	0	0	2017	04. Januar 2017	Sprachwissenschaft	0	1	0	0	0	0	1	Französisch, Spanisch, Sprachübergreifend	1	1	0	0	0	0	0	0	0	1	3	mult	Postdoktorandin / Postdoktorand im SfB &quot;Prominence in Language&quot;	0	0	0	0	0	0	1				PostDoc	1	Köln	DE
https://romanistik.de/aktuelles/2341	1	2017-08-01	2019-07-31	24	~24			k.A.	Vollzeit	100	0	0	2017	05. März 2017	Literaturwissenschaft, Medien-/Kulturwissenschaft	1	0	1	0	0	0	2	Französisch	1	0	0	0	0	0	0	0	0	0	1	frz	Philologe oder Historiker (m/w) als wissenschaftlicher Mitarbeiter (m/w)	0	0	0	1	1	0	1				PostDoc	3	Hannover	DE
https://romanistik.de/aktuelles/2912	1	2018-03-01	2020-09-30	31	~36		E13	13 TV-L	0,75	75	0	0	2017	06. Dezember 2017	Literaturwissenschaft, Medien-/Kulturwissenschaft	1	0	1	0	0	0	2	Französisch	1	0	0	0	0	0	0	0	0	0	1	frz	0,75-Postdoc-Stelle für eine/n Wissenschaftliche/n Mitarbeiter/in für Frankoromanistik / Literatur- und Kulturwissenschaft	0	0	0	0	1	0	1				PostDoc	2	Bremen	DE
https://romanistik.de/aktuelles/2696	1	2017-12-01	2020-12-31	37	~36		E13	13 TV-L	100%	100	0	0	2017	06. September 2017	Sprachwissenschaft	0	1	0	0	0	0	1	Französisch, Italienisch, Spanisch	1	1	1	0	0	0	0	0	0	0	3	mult	Postdoktorand/in im Teilprojekt &quot;Prominence and information structure&quot; des SFB 1252 &quot;Prominence in Language&quot;	0	0	0	1	0	0	1				PostDoc	2	Köln	DE
https://romanistik.de/aktuelles/2481	1	2017-06-01	2018-12-31	19	~24		E14	TV-L EG14	100%	100	4	4	2017	10. Mai 2017	Literaturwissenschaft, Medien-/Kulturwissenschaft, Sprachwissenschaft, Fachdidaktik	1	1	1	1	0	0	4	Französisch, Italienisch, Spanisch	1	1	1	0	0	0	0	0	0	0	3	mult	Nachwuchsgruppenleiter/in im heiEDUCATION-Cluster Text und Sprache (100%, TV-L EG 14)	0	0	0	0	0	0	1				PostDoc	1	Heidelberg	DE
https://romanistik.de/aktuelles/2567.html	0	2017-09-01	2023-08-31	72	66+			brutto € 3.627 / Monat (14 mal) 	40 Stunden/Woche	N/A	N/A	N/A	2017	13. Juni 2017	Sprachwissenschaft, Fachdidaktik	0	1	0	1	0	0	2	Französisch	1	0	0	0	0	0	0	0	0	0	1	frz	UniversitätsassistentIn - Postdoc Französisch (50% Romanistik, 50%, Institut für Fachdidaktik, Bereich Didaktik der Sprachen)	0	0	0	0	0	0	1				PostDoc	1	Innsbruck, Österreich	AT
https://romanistik.de/aktuelles/2365.html	0	2017-06-01	2020-05-31	36	~36			1980	80%	80	N/A	N/A	2017	14. März 2017	Sprachwissenschaft	0	1	0	0	0	0	1	Französisch	1	0	0	0	0	0	0	0	0	0	1	frz	Post-doc Développement du langage et réseau social de l’enfant, Université Grenoble Alpes	0	0	0	0	0	0	1				PostDoc	1	Grenoble	FR
https://romanistik.de/aktuelles/2242	1	2017-04-01	N/A	N/A	other	k.A. im Text	E13	TVL 13	100%	100	k.A.	N/A	2017	19. Januar 2017	N/A	0	0	0	0	0	0	0	N/A	0	0	0	0	0	0	0	0	0	0	0	other	Post-Doc Stelle im GK &quot;Literatur- und Wissensgeschichte kleiner Formen&quot;	0	0	0	0	0	0	1				PostDoc	1	Berlin	DE
https://romanistik.de/aktuelles/2249	1	2017-04-01	2020-03-31	36	~36	1x	E13	TV-L E13	100	100	k.A.	N/A	2017	22. Januar 2017	Literaturwissenschaft	1	0	0	0	0	0	1	Sprachübergreifend	0	0	0	0	0	0	0	0	0	1	1	mult	13 Promotionsstellen und 1 Postdoc-Stelle, &quot;Literatur- und Wissensgeschichte kleiner Formen&quot;	0	0	0	0	0	0	1				PostDoc	1	Berlin	DE
https://romanistik.de/aktuelles/2462	1	2017-12-01	2019-11-30	24	~24	2x	E13	EG 13 TV-L	100%	100	k.A.	N/A	2017	28. April 2017	N/A	0	0	0	0	0	0	0	N/A	0	0	0	0	0	0	0	0	0	0	0	other	Three 2-year Postdoctoral Fellowships (Zukunftskolleg)	0	0	0	0	0	0	1				PostDoc	1	Konstanz	DE
https://romanistik.de/aktuelles/2521.html	0	2017-10-01	N/A	N/A	other			3.627€ (brutto)	100%	100	N/A	N/A	2017	28. Mai 2017	Literaturwissenschaft, Medien-/Kulturwissenschaft	1	0	1	0	0	0	2	Spanisch	0	1	0	0	0	0	0	0	0	0	1	spa	UniversitätsassistentIn - Postdoc, hispanistische Literatur- und Kulturwissenschaft	0	0	0	0	0	0	1				PostDoc	1	Innsbruck, Österreich	AT
https://romanistik.de/aktuelles/2597	1	2017-10-01	2022-03-31	54	~60		E13	EG 13 TV-L	100%	100	k.A.	N/A	2017	30. Juni 2017	N/A	0	0	0	0	0	0	0	N/A	0	0	0	0	0	0	0	0	0	0	0	other	Wiss. Mitarbeiter/in (Postdoc, 100%) im DFG-Graduiertenkolleg „Gegenwart/Literatur. Geschichte, Theorie und Praxeologie eines Verhältnisses“	0	0	0	0	1	0	1				PostDoc	2	Bonn	DE
https://romanistik.de/aktuelles/2522.html	0	2017-10-01	2018-09-30	12	~12			N/A	N/A	N/A	N/A	N/A	2017	30. Mai 2017	Literaturwissenschaft, Medien-/Kulturwissenschaft	1	0	1	0	0	0	2	Portugiesisch	0	0	0	1	0	0	0	0	0	0	1	por	3 Fellowships for Postdoctoral Researchers at the Merian Centre in São Paulo	0	0	0	0	0	0	1				PostDoc	1	São Paulo	OTHER
https://romanistik.de/aktuelles/2408	1	2017-05-01	2020-04-30	36	~36		E13	TV-L EG 13	50%, gemäß LVVO	50	k.A.	N/A	2017	30. März 2017	Literaturwissenschaft, Medien-/Kulturwissenschaft	1	0	1	0	0	0	2	Portugiesisch, Spanisch	0	1	0	1	0	0	0	0	0	0	2	mult	Wiss. Mitarbeiter/in (Post-Doc), Hispanistik/Lateinamerikanistik	0	0	0	0	1	0	1				PostDoc	2	Halle	DE
https://romanistik.de/aktuelles/2648	1	2018-01-01	N/A	120	unb.	unbefristet	E13	E 13 TV-L	100%, gemäß LVVO	100	k.A.	N/A	2017	31. Juli 2017	Medien-/Kulturwissenschaft	0	0	1	0	0	0	1	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	2	mult	Wissenschaftliche/r Mitarbeiter/in Kulturwissenschaft Frankreich/Frankophonie - Spanien/Lateinamerika	0	0	0	0	1	0	1				PostDoc	2	Halle (Saale)	DE
https://romanistik.de/aktuelles/2989	1	N/A	N/A	36	~36	4x	E13	TVL 13	1,0	100	k.A.	N/A	2018	01. Februar 2018	Literaturwissenschaft, Medien-/Kulturwissenschaft, Sprachwissenschaft, Fachdidaktik	1	1	1	1	0	0	4	Französisch, Italienisch, Portugiesisch, Spanisch	1	1	1	1	0	0	0	0	0	0	4	mult	Postdoc-Stellen an der Universität Bremen für 3 Jahre	0	0	0	0	0	0	1				PostDoc	1	Bremen	DE
https://romanistik.de/aktuelles/3459.html	0	2018-11-15	2022-11-14	49	~48			Einstufung gemäß Kollektivvertrag: §48 VwGr. B1 lit. b (postdoc)	40 Stunden/Woche	N/A	N/A	N/A	2018	05. Oktober 2018	Sprachwissenschaft	0	1	0	0	0	0	1	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	2	mult	Universitätsassistent/in (&quot;post doc&quot;) Sprachwissenschaft Französisch/Spanisch	0	0	0	0	0	0	1				PostDoc	1	Wien	AT
https://romanistik.de/aktuelles/2943	1	2018-04-01	N/A	72	66+		E13	E 13 TV-L	100%	100	k.A.	N/A	2018	06. Januar 2018	Literaturwissenschaft	1	0	0	0	0	0	1	Spanisch	0	1	0	0	0	0	0	0	0	0	1	spa	Wissenschaftliche/r Mitarbeiter/in (Postdoc) für romanistische Literaturwissenschaft (Schwerpunkt spanischsprachige Literaturen) an der HU Berlin	0	0	0	0	1	0	1				PostDoc	2	Berlin	DE
https://romanistik.de/aktuelles/3597.html	0	2019-03-01	2025-02-28	72	66+			€ 3.711,10 brutto (14× jährlich)	100 %	100	N/A	N/A	2018	07. Dezember 2018	Sprachwissenschaft, Fachdidaktik	0	1	0	1	0	0	2	Französisch	1	0	0	0	0	0	0	0	0	0	1	frz	Postdoc 100 % (Französische Sprachwissenschaft und Fremdsprachenerwerbsforschung)	0	0	0	0	0	0	1				PostDoc	1	Salzburg, Österreich	AT
https://romanistik.de/aktuelles/2950	1	N/A	N/A	72	66+		E13	TV-L E 13	N/A	N/A	k.A.	N/A	2018	11. Januar 2018	N/A	0	0	0	0	0	0	0	N/A	0	0	0	0	0	0	0	0	0	0	0	other	Post-Doc Research Position (TV-L E13) at RTG 1808	0	0	0	0	0	0	1				PostDoc	1	Tübingen	DE
https://romanistik.de/aktuelles/3336	1	2018-07-11	2018-08-02	36	~36		E13	E 13	100%	100	4	4	2018	12. Juli 2018	Sprachwissenschaft	0	1	0	0	0	0	1	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	2	mult	Wissenschaftliche/r Mitarbeiter/in Romanische Sprachwissenschaft (Postdoc)	0	0	0	0	1	0	1				PostDoc	2	Paderborn	DE
https://romanistik.de/aktuelles/3424	1	N/A	N/A	36	~36		E13	TV-L 13 Ost	100%	100	k.A.	N/A	2018	13. September 2018	N/A	0	0	0	0	0	0	0	N/A	0	0	0	0	0	0	0	0	0	0	0	other	Open Topic Postdoc Positions	0	0	0	0	0	0	1				PostDoc	1	Potsdam	DE
https://romanistik.de/aktuelles/2952	1	2018-04-15	2020-12-31	33	~36		E13	13 TV-L	100%	100	0	0	2018	14. Januar 2018	Sprachwissenschaft	0	1	0	0	0	0	1	Französisch, Katalanisch, Spanisch	1	1	0	0	0	0	1	0	0	0	3	mult	Postdoktorandenstelle im SFB &quot;Prominenz in Sprache&quot; // Postdoc in the Collaborative Research Centre: &quot;Prominence in Language&quot;	0	0	0	0	0	0	1				PostDoc	1	Köln	DE
https://romanistik.de/aktuelles/3209.html	0	2018-09-01	N/A	N/A	other			N/A	100%	100	N/A	N/A	2018	14. Mai 2018	Sprachwissenschaft	0	1	0	0	0	0	1	Französisch, Italienisch	1	0	1	0	0	0	0	0	0	0	2	mult	UniversitätsassistentIn Post Doc Non Tenure Track	0	0	0	0	0	0	1				PostDoc	1	Wien	AT
https://romanistik.de/aktuelles/3563.html	0	2019-03-01	2222-02-28	2436	other			N/A	N/A	N/A	N/A	N/A	2018	20. November 2018	Fachdidaktik	0	0	0	1	0	0	1	Französisch, Italienisch, Spanisch	1	1	1	0	0	0	0	0	0	0	3	mult	UniversitätsassistentIn Fachdidaktik - Postdoc (Innsbruck)	0	0	0	0	0	0	1				PostDoc	1	Innsbruck	AT
https://romanistik.de/aktuelles/3398	1	2018-12-01	2021-11-30	36	~36		E13	TV-L E 13	50% bzw. 65%	50	0	0	2018	23. August 2018	Literaturwissenschaft, Medien-/Kulturwissenschaft	1	0	1	0	0	0	2	Französisch, Italienisch	1	0	1	0	0	0	0	0	0	0	2	mult	Zwei Stellen 50 % (Post-Doc-Stelle) bzw. 65% (Promotionsstelle) im Rahmen Projekts zu Wissenschaftsübersetzungen	0	0	0	1	0	0	1				PostDoc	2	Germersheim 	DE
https://romanistik.de/aktuelles/3089	1	N/A	N/A	36	~36		E13	TVL-13	100% / 39,89 Stunden/Monat, nach LVVO	100	k.A.	N/A	2018	23. März 2018	Sprachwissenschaft	0	1	0	0	0	0	1	Französisch, Portugiesisch, Spanisch	1	1	0	1	0	0	0	0	0	0	3	mult	Post-Doc-Stelle Soziolinguistik	0	0	0	0	0	0	1				PostDoc	1	Bochum	DE
https://romanistik.de/aktuelles/2980.html	0	N/A	N/A	N/A	other			35.000 - 38.000/Jahr (brutto) 	75% (prae-doc), 55 % (post-doc)	75	N/A	N/A	2018	25. Januar 2018	Sprachwissenschaft	0	1	0	0	0	0	1	Französisch, Italienisch, Portugiesisch, Spanisch	1	1	1	1	0	0	0	0	0	0	4	mult	3 Prae- oder post-doc Stellen / Romanische Sprachwissenschaft	0	0	0	0	0	0	1				PostDoc	1	Graz, Österreich 	AT
https://romanistik.de/aktuelles/3242	1	2018-10-01	2021-09-30	36	~36		E13	TV-L 13	100%	100	5	5	2018	29. Mai 2018	Literaturwissenschaft, Medien-/Kulturwissenschaft	1	0	1	0	0	0	2	Französisch, Portugiesisch, Spanisch	1	1	0	1	0	0	0	0	0	0	3	mult	Wissenschaftliche/r Mitarbeiter/in (Postdoc) für romanistische Literaturwissenschaft (Schwerpunkt spanischsprachige Literaturen)	0	0	0	0	1	0	1				PostDoc	2	Eichstätt	DE
https://romanistik.de/aktuelles/4161	1	2020-07-01	N/A	48	~48		E14	TV-L 14	Vollzeit	100	k.A.	N/A	2019	05. Oktober 2019	Literaturwissenschaft, Medien-/Kulturwissenschaft, Sprachwissenschaft	1	1	1	0	0	0	3	Französisch, Italienisch, Portugiesisch, Spanisch	1	1	1	1	0	0	0	0	0	0	4	mult	Leiter (m/w/d) für Nachwuchsforschungsgruppen Exzellenzcluster Africa Multiple	0	0	0	0	0	0	1				PostDoc	1	Bayreuth	DE
https://romanistik.de/aktuelles/4068.html	0	N/A	N/A	24	~24			€ 3.803,90 brutto (14 x jährlich)	100%	100	N/A	N/A	2019	10. August 2019	Sprachwissenschaft	0	1	0	0	0	0	1	Italienisch	0	0	1	0	0	0	0	0	0	0	1	ita	Senior Scientist mit Doktorat (w/m)	0	0	0	0	0	0	1				PostDoc	1	Klagenfurt am Wörthersee/Celovec	AT
https://romanistik.de/aktuelles/3846.html	0	2019-08-01	N/A	N/A	other			N/A	60%	60	N/A	N/A	2019	12. April 2019	Sprachwissenschaft	0	1	0	0	0	0	1	Spanisch	0	1	0	0	0	0	0	0	0	0	1	spa	Assistenz (60%) Spanische Sprachwissenschaft (PhD oder Postdoc)	0	0	0	0	0	0	1				PostDoc	1	Basel	CH
https://romanistik.de/aktuelles/4040	1	2020-02-01	2021-03-31	14	~12		E13	TV-L 13	100%	100	0	0	2019	15. Juli 2019	Medien-/Kulturwissenschaft	0	0	1	0	0	0	1	Französisch, Italienisch, Portugiesisch, Spanisch	1	1	1	1	0	0	0	0	0	0	4	mult	Postdoc (m/w/d) an der Fakultät für Philologie; Graduiertenkolleg &quot;Das Dokumentarische. Exzess und Entzug&quot;	0	0	0	0	0	0	1				PostDoc	1	Bochum	DE
https://romanistik.de/aktuelles/3791.html	0	2019-05-06	2025-05-05	73	66+			 §48 VwGr. B1 lit. b (postdoc) 	40.0 Stunden/Woche	N/A	N/A	N/A	2019	15. März 2019	Sprachwissenschaft	0	1	0	0	0	0	1	Katalanisch, Portugiesisch, Spanisch	0	1	0	1	0	0	1	0	0	0	3	mult	Universitätsassistent/in (&quot;post doc&quot;) am Institut für Romanistik	0	0	0	0	0	0	1				PostDoc	1	Wien	AT
https://romanistik.de/aktuelles/4056	1	2020-03-01	N/A	24	~24	5x	E13	TV-L13	N/A	N/A	k.A.	N/A	2019	28. Juli 2019	Literaturwissenschaft, Medien-/Kulturwissenschaft, Sprachwissenschaft, Fachdidaktik	1	1	1	1	0	0	4	Französisch, Italienisch, Portugiesisch, Spanisch	1	1	1	1	0	0	0	0	0	0	4	mult	Postdoctoral Fellowships (m/f/d)	0	0	0	0	0	0	1				PostDoc	1	Konstanz	DE
https://romanistik.de/aktuelles/3694	1	2019-04-01	2020-03-31	12	~12		E13	13 TV-L	100%	100	6	6	2019	29. Januar 2019	Sprachwissenschaft	0	1	0	0	0	0	1	Italienisch	0	0	1	0	0	0	0	0	0	0	1	ita	Wissenschaftliche Mitarbeiterin/wissenschaftlicher Mitarbeiter (Post-Doc) Linguistik	0	0	0	0	1	0	1				PostDoc	2	Hamburg	DE
https://romanistik.de/aktuelles/3691	1	N/A	N/A	N/A	other	Mutterschutz/Elternzeit	E13	Entgeltgruppe 13 TV-L FU	100%	100	0	0	2019	29. Januar 2019	Literaturwissenschaft	1	0	0	0	0	0	1	Französisch	1	0	0	0	0	0	0	0	0	0	1	frz	Wiss. Mitarbeiter/-in im romanistischen Teilprojekt des SFB 980 &quot;Episteme in Bewegung&quot;	0	0	0	0	1	0	1				PostDoc	2	Berlin	DE
https://romanistik.de/aktuelles/4009	1	N/A	N/A	24	~24		E13	according to salary group E13 of TVL	Vollzeit	100	k.A.	N/A	2019	29. Juni 2019	N/A	0	0	0	0	0	0	0	N/A	0	0	0	0	0	0	0	0	0	0	0	other	Incoming Postdoctoral Fellowships	0	0	0	0	0	0	1				PostDoc	1	Berlin	DE
https://romanistik.de/aktuelles/3945	1	2019-05-26	2019-07-14	27	~24	checked	E13	TV-L E 13	100%	100	k.A.	N/A	2019	30. Mai 2019	Medien-/Kulturwissenschaft, Weitere Teilbereiche	0	0	1	0	0	1	2	Sprachübergreifend	0	0	0	0	0	0	0	0	0	1	1	mult	Wiss. Mitarbeiter/in (Post-Doc, 100%)	0	0	0	0	1	0	1				PostDoc	2	Saarbrücken	DE
https://romanistik.de/aktuelles/4729.html	0	2021-03-01	2027-02-28	72	66+			B1 lit. b (postdoc)	40 h/Woche	N/A	N/A	N/A	2020	01. September 2020	Literaturwissenschaft, Medien-/Kulturwissenschaft	1	0	1	0	0	0	2	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	2	mult	Universitätsassistent*in Postdoc	0	0	0	0	0	0	1				PostDoc	1	Wien	AT
https://romanistik.de/aktuelles/4803.html	0	2020-11-15	N/A	N/A	other			gemäß Kollektivvertrag: §48 VwGr. B1 lit. b (postdoc)	20.0 Stunden/Woche	N/A	N/A	N/A	2020	02. Oktober 2020	Literaturwissenschaft, Medien-/Kulturwissenschaft	1	0	1	0	0	0	2	Italienisch, Sprachübergreifend	0	0	1	0	0	0	0	0	0	1	2	mult	Universitätsassistent*in (&quot;post doc&quot;) am Institut für Romanistik	0	0	0	0	0	0	1				PostDoc	1	Wien	AT
https://romanistik.de/aktuelles/4615.html	0	N/A	2020-09-23	N/A	other			gemäß Kollektivvertrag: §48 VwGr. B1 lit. b (postdoc)	20.0 Stunden/Woche	N/A	N/A	N/A	2020	05. Juni 2020	Sprachwissenschaft	0	1	0	0	0	0	1	Katalanisch, Spanisch	0	1	0	0	0	0	1	0	0	0	2	mult	Universitätsassistent*in (&quot;post doc&quot;) am Institut für Romanistik	0	0	0	0	0	0	1				PostDoc	1	Wien	AT
https://romanistik.de/aktuelles/4928	1	N/A	N/A	48	~48	3x	E13	TV-L 13	100%	100	0	0	2020	07. Dezember 2020	N/A	0	0	0	0	0	0	0	Sprachübergreifend	0	0	0	0	0	0	0	0	0	1	1	mult	3 Wissenschaftliche Koordinationsstellen (w/m/d, Postdoc) 	0	0	0	0	0	0	1			1	PostDoc	2	Heidelberg	DE
